"land_id","study","barrel","bullet","land","source","H173_B1_index","damaged","cc","cc_pred","cc_manual","groove_left","groove_right"
"Hamby252-BrUkn-BJ-L1","Hamby252","Ukn","J",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet J-1.x3p","Hamby173-Br7-B1-L5",FALSE,175,175,FALSE,214.0625,2156.25
"Hamby252-BrUkn-BJ-L2","Hamby252","Ukn","J",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet J-2.x3p","Hamby173-Br7-B1-L6",FALSE,150,150,FALSE,201.5625,2151.5625
"Hamby252-BrUkn-BJ-L3","Hamby252","Ukn","J",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet J-3.x3p","Hamby173-Br7-B1-L1",FALSE,175,175,FALSE,192.1875,2156.25
"Hamby252-BrUkn-BJ-L4","Hamby252","Ukn","J",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet J-4.x3p","Hamby173-Br7-B1-L2",FALSE,150,150,FALSE,266.538833197596,2153.125
"Hamby252-BrUkn-BJ-L5","Hamby252","Ukn","J",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet J-5.x3p","Hamby173-Br7-B1-L3",FALSE,125,125,FALSE,179.6875,2151.5625
"Hamby252-BrUkn-BJ-L6","Hamby252","Ukn","J",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet J-6.x3p","Hamby173-Br7-B1-L4",FALSE,125,125,FALSE,229.6875,2132.46374107741
"Hamby252-BrUkn-BL-L1","Hamby252","Ukn","L",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet L-1.x3p","Hamby173-Br8-B1-L6",FALSE,125,125,FALSE,185.9375,2111.16735322649
"Hamby252-BrUkn-BL-L2","Hamby252","Ukn","L",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet L-2.x3p","Hamby173-Br8-B1-L1",TRUE,25,25,FALSE,575,2142.1875
"Hamby252-BrUkn-BL-L3","Hamby252","Ukn","L",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet L-3.x3p","Hamby173-Br8-B1-L2",FALSE,175,175,FALSE,150,2131.25
"Hamby252-BrUkn-BL-L4","Hamby252","Ukn","L",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet L-4.x3p","Hamby173-Br8-B1-L3",FALSE,175,175,FALSE,139.0625,2110.9375
"Hamby252-BrUkn-BL-L5","Hamby252","Ukn","L",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet L-5.x3p","Hamby173-Br8-B1-L4",FALSE,100,100,FALSE,96.875,2056.25
"Hamby252-BrUkn-BL-L6","Hamby252","Ukn","L",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet L-6.x3p","Hamby173-Br8-B1-L5",FALSE,150,150,FALSE,187.5,2153.125
"Hamby252-BrUkn-BM-L1","Hamby252","Ukn","M",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet M-1.x3p","Hamby173-Br6-B1-L1",FALSE,200,200,FALSE,15.625,2146.875
"Hamby252-BrUkn-BM-L2","Hamby252","Ukn","M",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet M-2.x3p","Hamby173-Br6-B1-L2",TRUE,200,200,FALSE,231.25,2120.3125
"Hamby252-BrUkn-BM-L3","Hamby252","Ukn","M",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet M-3.x3p","Hamby173-Br6-B1-L3",FALSE,250,250,FALSE,176.5625,2129.6875
"Hamby252-BrUkn-BM-L4","Hamby252","Ukn","M",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet M-4.x3p","Hamby173-Br6-B1-L4",FALSE,256.25,175,TRUE,253.125,2198.4375
"Hamby252-BrUkn-BM-L5","Hamby252","Ukn","M",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet M-5.x3p","Hamby173-Br6-B1-L5",FALSE,175,175,FALSE,207.669225538414,2104.49075577804
"Hamby252-BrUkn-BM-L6","Hamby252","Ukn","M",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet M-6.x3p","Hamby173-Br6-B1-L6",FALSE,175,175,FALSE,244.913968067664,2175
"Hamby252-BrUkn-BQ-L1","Hamby252","Ukn","Q",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Q-1.x3p","Hamby173-Br10-B1-L4",FALSE,150,150,FALSE,126.5625,2082.8125
"Hamby252-BrUkn-BQ-L2","Hamby252","Ukn","Q",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Q-2.x3p","Hamby173-Br10-B1-L5",FALSE,175,175,FALSE,15.625,2109.81143328222
"Hamby252-BrUkn-BQ-L3","Hamby252","Ukn","Q",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Q-3.x3p","Hamby173-Br10-B1-L6",FALSE,175,175,FALSE,145.3125,2096.50973952178
"Hamby252-BrUkn-BQ-L4","Hamby252","Ukn","Q",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Q-4.x3p","Hamby173-Br10-B1-L1",TRUE,125,125,FALSE,215.788834495064,2132.8125
"Hamby252-BrUkn-BQ-L5","Hamby252","Ukn","Q",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Q-5.x3p","Hamby173-Br10-B1-L2",FALSE,173.4375,150,TRUE,217.1875,2164.0625
"Hamby252-BrUkn-BQ-L6","Hamby252","Ukn","Q",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Q-6.x3p","Hamby173-Br10-B1-L3",FALSE,125,125,FALSE,185.9375,2131.16958064524
"Hamby252-BrUkn-BS-L1","Hamby252","Ukn","S",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet S-1.x3p","Hamby173-Br3-B1-L5",FALSE,175,175,FALSE,198.4375,2162.5
"Hamby252-BrUkn-BS-L2","Hamby252","Ukn","S",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet S-2.x3p","Hamby173-Br3-B1-L6",FALSE,150,150,FALSE,128.125,2085.86838451342
"Hamby252-BrUkn-BS-L3","Hamby252","Ukn","S",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet S-3.x3p","Hamby173-Br3-B1-L1",FALSE,200,200,FALSE,90.625,2043.26555969413
"Hamby252-BrUkn-BS-L4","Hamby252","Ukn","S",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet S-4.x3p","Hamby173-Br3-B1-L2",TRUE,400,400,FALSE,181.25,2071.875
"Hamby252-BrUkn-BS-L5","Hamby252","Ukn","S",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet S-5.x3p","Hamby173-Br3-B1-L3",FALSE,150,150,FALSE,198.4375,2120.51454780268
"Hamby252-BrUkn-BS-L6","Hamby252","Ukn","S",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet S-6.x3p","Hamby173-Br3-B1-L4",FALSE,150,150,FALSE,214.0625,2131.09414329894
"Hamby252-BrUkn-BU-L1","Hamby252","Ukn","U",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet U-1.x3p","Hamby173-Br9-B1-L1",FALSE,150,150,FALSE,192.1875,2159.375
"Hamby252-BrUkn-BU-L2","Hamby252","Ukn","U",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet U-2.x3p","Hamby173-Br9-B1-L2",FALSE,200,200,FALSE,112.5,2076.5625
"Hamby252-BrUkn-BU-L3","Hamby252","Ukn","U",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet U-3.x3p","Hamby173-Br9-B1-L3",FALSE,125,125,FALSE,15.625,2137.5
"Hamby252-BrUkn-BU-L4","Hamby252","Ukn","U",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet U-4.x3p","Hamby173-Br9-B1-L4",TRUE,387.5,387.5,FALSE,317.1875,2107.8125
"Hamby252-BrUkn-BU-L5","Hamby252","Ukn","U",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet U-5.x3p","Hamby173-Br9-B1-L5",FALSE,100,100,FALSE,218.75,2179.6875
"Hamby252-BrUkn-BU-L6","Hamby252","Ukn","U",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet U-6.x3p","Hamby173-Br9-B1-L6",FALSE,75,75,FALSE,203.125,2139.16085527716
"Hamby252-BrUkn-BX-L1","Hamby252","Ukn","X",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet X-1.x3p","Hamby173-Br3-B1-L6",FALSE,125,125,FALSE,178.125,2153.125
"Hamby252-BrUkn-BX-L2","Hamby252","Ukn","X",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet X-2.x3p","Hamby173-Br3-B1-L1",TRUE,175,175,FALSE,280.037250453779,2108.5482572352
"Hamby252-BrUkn-BX-L3","Hamby252","Ukn","X",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet X-3.x3p","Hamby173-Br3-B1-L2",FALSE,100,100,FALSE,142.1875,2115.1870313814
"Hamby252-BrUkn-BX-L4","Hamby252","Ukn","X",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet X-4.x3p","Hamby173-Br3-B1-L3",FALSE,175,175,FALSE,173.4375,2100.51915930103
"Hamby252-BrUkn-BX-L5","Hamby252","Ukn","X",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet X-5.x3p","Hamby173-Br3-B1-L4",FALSE,175,175,FALSE,242.1875,2148.43603196559
"Hamby252-BrUkn-BX-L6","Hamby252","Ukn","X",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet X-6.x3p","Hamby173-Br3-B1-L5",FALSE,150,150,FALSE,162.5,2125.84206422396
"Hamby252-BrUkn-BY-L1","Hamby252","Ukn","Y",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Y-1.x3p","Hamby173-Br6-B1-L6",TRUE,0,0,FALSE,75,2418.75
"Hamby252-BrUkn-BY-L2","Hamby252","Ukn","Y",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Y-2.x3p","Hamby173-Br6-B1-L1",FALSE,125,125,FALSE,15.625,2164.0625
"Hamby252-BrUkn-BY-L3","Hamby252","Ukn","Y",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Y-3.x3p","Hamby173-Br6-B1-L2",FALSE,150,150,FALSE,150,2118.75
"Hamby252-BrUkn-BY-L4","Hamby252","Ukn","Y",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Y-4.x3p","Hamby173-Br6-B1-L3",FALSE,225,225,FALSE,162.5,2123.4375
"Hamby252-BrUkn-BY-L5","Hamby252","Ukn","Y",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Y-5.x3p","Hamby173-Br6-B1-L4",FALSE,150,150,FALSE,171.875,2125
"Hamby252-BrUkn-BY-L6","Hamby252","Ukn","Y",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Y-6.x3p","Hamby173-Br6-B1-L5",FALSE,175,175,FALSE,203.125,2107.19575674948
"Hamby252-BrUkn-BZ-L1","Hamby252","Ukn","Z",1,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Z-1.x3p","Hamby173-Br5-B1-L4",FALSE,229.6875,75,TRUE,175,2148.4375
"Hamby252-BrUkn-BZ-L2","Hamby252","Ukn","Z",2,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Z-2.x3p","Hamby173-Br5-B1-L5",FALSE,200,200,FALSE,189.0625,2145.3125
"Hamby252-BrUkn-BZ-L3","Hamby252","Ukn","Z",3,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Z-3.x3p","Hamby173-Br5-B1-L6",FALSE,229.6875,175,TRUE,146.875,2109.375
"Hamby252-BrUkn-BZ-L4","Hamby252","Ukn","Z",4,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Z-4.x3p","Hamby173-Br5-B1-L1",FALSE,160.9375,125,TRUE,228.125,2182.8125
"Hamby252-BrUkn-BZ-L5","Hamby252","Ukn","Z",5,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Z-5.x3p","Hamby173-Br5-B1-L2",FALSE,125,125,FALSE,173.4375,2113.82940170786
"Hamby252-BrUkn-BZ-L6","Hamby252","Ukn","Z",6,"NBTRD/Hamby 252 (2009) Barrel/bullets/Ukn Bullet Z-6.x3p","Hamby173-Br5-B1-L3",FALSE,150,150,FALSE,179.6875,2113.82940170786
